model,model_family,run_label,eval_scope,threshold,auc,logloss,accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,fit_seconds,train_rows,eval_rows
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.16,0.7158596140703415,0.6197408867761806,0.31682916150374735,0.25854082764983854,0.9897024079421521,0.4099817605741712,0.14672035563803384,27772,237869,863,82943,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.17,0.7158596140703415,0.6197408867761806,0.32503641467804845,0.26063206810568473,0.9877932367610911,0.4124405251226864,0.15395746932051455,30800,234841,1023,82783,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.18,0.7158596140703415,0.6197408867761806,0.33439119523132266,0.2630318242483508,0.9853351788654751,0.4152216598910368,0.16162385785274253,34275,231366,1229,82577,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.19,0.7158596140703415,0.6197408867761806,0.34376886909889054,0.2655014149331855,0.9829248502493855,0.41807505303653175,0.1692158721563236,37754,227887,1431,82375,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.2,0.7158596140703415,0.6197408867761806,0.3523481386304647,0.26772757202182657,0.9800491611579123,0.42056591600356386,0.1752367352864651,40993,224648,1672,82134,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.21,0.7158596140703415,0.6197408867761806,0.3607671549619828,0.26989580585597467,0.9767081115910555,0.42292410472091474,0.18051054259147056,44215,221426,1952,81854,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.22,0.7158596140703415,0.6197408867761806,0.3708430749155094,0.27256375022150003,0.9727585137102356,0.4258154153924101,0.18688283210129897,48067,217574,2283,81523,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.23,0.7158596140703415,0.6197408867761806,0.37955398100427246,0.27490852967158685,0.9691668854258645,0.4283216921507052,0.1922055464075447,51412,214229,2584,81222,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.24,0.7158596140703415,0.6197408867761806,0.38984738744358943,0.27771174154717165,0.964584874591318,0.43126020293844625,0.19816954742030296,55393,210248,2968,80838,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.25,0.7158596140703415,0.6197408867761806,0.3975624343605754,0.2798789554873049,0.9612318927045796,0.4335286868262861,0.20274714543883418,58370,207271,3249,80557,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.26,0.7158596140703415,0.6197408867761806,0.40712611640677987,0.2826028729717919,0.9568288666682576,0.4363331646506364,0.20821216568882403,62081,203560,3618,80188,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.27,0.7158596140703415,0.6197408867761806,0.41534195457394113,0.28490951995059205,0.9522945851132377,0.43859827490980235,0.2122444215685222,65332,200309,3998,79808,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.28,0.7158596140703415,0.6197408867761806,0.425303407955999,0.2877827266528356,0.9467579886881607,0.4413958844439994,0.21718715793803767,69277,196364,4462,79344,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.29,0.7158596140703415,0.6197408867761806,0.4337195626232304,0.29019645346506245,0.9414123093811899,0.44363846973518106,0.22085211790250603,72666,192975,4910,78896,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.3,0.7158596140703415,0.6197408867761806,0.4429341216264555,0.29289143796588635,0.9353506908813212,0.44609479258253876,0.22479262663328226,76394,189247,5418,78388,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.31,0.7158596140703415,0.6197408867761806,0.4516993993366662,0.2955016277005031,0.9293248693410973,0.4484178162640197,0.22843081876832863,79962,185679,5923,77883,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.32,0.7158596140703415,0.6197408867761806,0.46082810841128985,0.29819816343853695,0.922213206691645,0.450671455977795,0.2316585715532544,83748,181893,6519,77287,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.33,0.7158596140703415,0.6197408867761806,0.4692270930928009,0.30070840242903235,0.9152685965205355,0.45268776907936864,0.23443853111119625,87265,178376,7101,76705,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.34,0.7158596140703415,0.6197408867761806,0.47944895792495,0.30389377771203074,0.9069637018829201,0.4552486651114179,0.23810937359268744,91533,174108,7797,76009,2.3332529999897815,300000,349447
